"precio","superficie","habitaciones","ascensor","banos","aire_acond","balcon","terraza","renta","longevidad","educ_sup","presion_mig","hospital","metro","universidad","autobus_interurbano","autobus_local","policia_local","espacio_verdes_sev","lon","lat"
89800,69,1,0,1,0,0,0,"11897",29.132,31.6666667,6.6481994,0.476389946674029,1.50624085104984,0.842440518614676,1.93543377510538,0.44809992898482,1.14294936534286,1.28779048850439,-5.9743266,37.396572
25800,40,1,0,1,0,0,0,"7876",28.243,11.3636364,15.2597403,0.424087626761789,0.161556648726233,1.01240298653179,1.54337702734331,1.26711019095454,0.211949956441871,0.657842315646657,-5.951139,37.371
210800,102,5,0,2,1,0,0,"17122",33.747,50.1547988,2.1671827,0.283257353239508,0.686471478901143,0.513557193110862,1.39241041541603,0.464643376233219,0.416019488919365,0.898660053011505,-5.970647,37.37633
20600,38,2,0,1,0,0,0,"5504",20.014,5.3418803,22.2698073,0.371009940168917,0.150995980501994,0.421142100864985,2.32304627463461,0.557689168525158,0.375423362427398,0.0559901199523877,-5.958835,37.382244
23200,53,3,0,1,0,0,0,"6124",18.923,6.8807339,20.1372998,0.336753461936603,0.195578914430305,0.382505797905433,2.28341261243775,0.554786406186142,0.400523016307665,0.117067608246255,-5.958145,37.38222
35900,85,3,0,1,0,0,0,"4189",11.105,1.9169329,7.6677316,0.127736929450389,1.89003946811509,0.975904512383319,1.55126123334027,0.75032216025345,1.5146191370399,0.464921344440886,-5.9692245,37.359703
47100,76,3,0,1,0,0,0,"8911",21.941,15.8924205,6.8292683,0.673287200904052,4.87247959820091,2.14328142759774,1.26947717386158,0.192031710308324,2.35180506237611,0.255022336481679,-5.9848137,37.42605
30500,53,3,0,1,0,0,0,"5504",20.014,5.3418803,22.2698073,0.427713311440206,0.182033089779143,0.476925918378377,2.30204019849758,0.510169956700821,0.318263215620833,0.0271568169129965,-5.959104,37.382717
72400,57,1,0,1,0,0,0,"5504",20.014,5.3418803,22.2698073,0.625555103571198,0.457907278822776,0.659771338745101,2.22376236302377,0.243122674887822,0.198407572846677,0.104530175458894,-5.9579425,37.385025
29000,53,3,0,1,0,0,0,"4714",17.235,3.5502959,15.4302671,0.316718135466365,0.476594309753058,0.314282581656278,1.98917897480925,0.587594853414582,0.613806814783763,0.203080489842296,-5.954685,37.38203
28400,53,3,0,1,0,0,0,"6294",19.765,8.1081081,23.0769231,0.359232842617594,0.449017099482136,0.367903084078677,2.01993953558647,0.534743071917902,0.537088484944486,0.283390032001745,-5.9552107,37.38262
27400,53,3,0,1,0,0,0,"5033",17.962,4.1584158,26.9306931,0.34710937811274,0.182655314740886,0.39422213923812,2.30019431500776,0.553482625502512,0.391158768752684,0.0993549094876079,-5.9583435,37.38224
30400,71,3,0,1,0,0,0,"8745",22.71,19.9637024,6.884058,0.222047390823011,1.9872100859108,0.637052272043817,1.88229909647684,0.795637816556384,1.32727147009675,0.28970914821477,-5.9726763,37.361076
51800,76,3,0,1,0,0,0,"14970",24.238,42.9166667,10.4166667,0.5389661160038,1.03515723788924,0.723012674640388,0.945032250967416,1.02901986416451,0.780551702187888,0.52215770708094,-5.9855094,37.38988
39600,46,1,0,1,0,0,0,"8911",21.941,15.8924205,6.8292683,0.527014312712592,4.9339429211834,2.25781525009182,1.11719915951521,0.182171339311563,2.42792918855568,0.346764491456378,-5.9832263,37.426846
21900,53,3,0,1,0,0,0,"5033",17.962,4.1584158,26.9306931,0.554111857040876,0.412607344640026,0.587222883789666,2.19822922143317,0.310952993186177,0.251509668791253,0.141955713984581,-5.9575915,37.384426
24000,40,3,0,1,0,0,0,"5504",20.014,5.3418803,22.2698073,0.490587035963485,0.287590943299534,0.533241151492699,2.29809811285462,0.408003519687402,0.248683275685215,0.0619673026837378,-5.958603,37.38358
40400,54,3,0,1,0,0,0,"7963",31.601,8.9795918,6.097561,0.286840226539244,1.65486017519089,1.75554108405723,2.54247851262021,0.226110565594727,0.278974639101978,0.950764521906351,-5.9632936,37.396328
21000,38,3,0,1,0,0,0,"5033",17.962,4.1584158,26.9306931,0.3823646159855,0.228992884131685,0.425587846910528,2.27259091377516,0.503726502426529,0.355802467037705,0.113204010821572,-5.9581323,37.38268
